uf,ano,mes,indice_uv,temperatura_media_2m
RR,2002,1,2.233548387096774,28.76290322580645
RR,2002,2,2.1317857142857144,30.05142857142857
RR,2002,3,2.3174193548387096,27.16258064516129
RR,2002,4,2.1926666666666668,25.679
RR,2002,5,2.1119354838709676,25.525483870967744
RR,2002,6,1.9636666666666667,24.983
RR,2002,7,2.082258064516129,25.64709677419355
RR,2002,8,2.2148387096774194,25.608387096774194
RR,2002,9,2.433333333333333,26.209333333333333
RR,2002,10,2.3948387096774195,26.07741935483871
RR,2002,11,2.1733333333333333,26.608
RR,2002,12,2.08,28.74516129032258
RR,2003,1,2.4048387096774193,30.59548387096774
RR,2003,2,2.4435714285714285,31.3475
RR,2003,3,2.2912903225806454,29.731935483870966
RR,2003,4,2.3076666666666665,26.997
RR,2003,5,1.9719354838709677,25.319032258064517
RR,2003,6,2.115,25.198
RR,2003,7,1.99,25.18516129032258
RR,2003,8,2.3651612903225807,25.708387096774192
RR,2003,9,2.3556666666666666,25.971666666666668
RR,2003,10,2.32,26.26967741935484
RR,2003,11,2.163666666666667,26.031
RR,2003,12,2.200322580645161,27.658709677419356
RR,2004,1,2.281290322580645,28.969354838709677
RR,2004,2,2.35551724137931,29.770689655172415
RR,2004,3,2.2861290322580645,29.443548387096772
RR,2004,4,2.322,27.126333333333335
RR,2004,5,1.9948387096774194,25.34548387096774
RR,2004,6,1.984,25.057333333333332
RR,2004,7,1.914516129032258,24.883548387096774
RR,2004,8,2.1683870967741936,25.591290322580644
RR,2004,9,2.278,25.679333333333332
RR,2004,10,2.2687096774193547,25.826451612903227
RR,2004,11,2.291,26.419
RR,2004,12,2.131290322580645,26.26967741935484
RR,2005,1,2.2561290322580647,27.96516129032258
RR,2005,2,2.4385714285714286,28.636785714285715
RR,2005,3,2.5361290322580645,30.639032258064518
RR,2005,4,2.2116666666666664,27.541333333333334
RR,2005,5,1.9061290322580644,25.901612903225807
RR,2005,6,2.167333333333333,26.011333333333333
RR,2005,7,2.005483870967742,25.055806451612902
RR,2005,8,2.1632258064516128,25.490967741935485
RR,2005,9,2.469333333333333,26.612000000000002
RR,2005,10,2.3480645161290323,27.13290322580645
RR,2005,11,2.0843333333333334,27.456666666666667
RR,2005,12,2.1738709677419354,26.478387096774192
RR,2006,1,2.080967741935484,25.27225806451613
RR,2006,2,2.3146428571428572,27.396071428571428
RR,2006,3,2.3864516129032256,28.539032258064516
RR,2006,4,2.2773333333333334,28.364
RR,2006,5,1.9009677419354838,25.09483870967742
RR,2006,6,1.8183333333333334,24.811333333333334
RR,2006,7,1.722258064516129,24.927419354838708
RR,2006,8,2.212258064516129,25.819032258064517
RR,2006,9,2.365,26.109666666666666
RR,2006,10,2.3448387096774193,26.25
RR,2006,11,2.121,25.469
RR,2006,12,2.099354838709677,26.809354838709677
RR,2007,1,2.149032258064516,28.982903225806453
RR,2007,2,2.6764285714285716,30.532857142857143
RR,2007,3,2.3338709677419356,28.776774193548388
RR,2007,4,2.2283333333333335,26.965666666666667
RR,2007,5,2.0138709677419353,25.493225806451612
RR,2007,6,1.914,25.129333333333335
RR,2007,7,2.17,25.176774193548386
RR,2007,8,2.0587096774193547,25.447741935483872
RR,2007,9,2.2523333333333335,25.590333333333334
RR,2007,10,2.204516129032258,25.771612903225805
RR,2007,11,2.3156666666666665,26.27
RR,2007,12,1.9548387096774194,25.484193548387097
RR,2008,1,2.1396774193548387,26.824193548387097
RR,2008,2,2.229655172413793,27.21206896551724
RR,2008,3,2.2951612903225804,26.866129032258065
RR,2008,4,2.2026666666666666,26.676
RR,2008,5,1.8748387096774193,25.006129032258066
RR,2008,6,1.844,24.620333333333335
RR,2008,7,1.866774193548387,24.760645161290324
RR,2008,8,2.215161290322581,25.514193548387098
RR,2008,9,2.317,25.784333333333333
RR,2008,10,2.220967741935484,25.79483870967742
RR,2008,11,2.0493333333333332,26.044333333333334
RR,2008,12,1.883225806451613,25.14774193548387
RR,2009,1,2.05741935483871,25.105483870967742
RR,2009,2,2.489642857142857,25.492857142857144
RR,2009,3,2.4661290322580647,26.626129032258063
RR,2009,4,2.388333333333333,26.527333333333335
RR,2009,5,2.366774193548387,28.62290322580645
RR,2009,6,1.899,25.419
RR,2009,7,2.2358064516129033,25.486451612903227
RR,2009,8,2.4751612903225806,26.026774193548388
RR,2009,9,2.6616666666666666,26.82
RR,2009,10,2.488709677419355,27.31032258064516
RR,2009,11,2.3516666666666666,29.012333333333334
RR,2009,12,2.281290322580645,29.579032258064515
RR,2010,1,2.399032258064516,30.333225806451612
RR,2010,2,2.46,30.674642857142857
RR,2010,3,2.608064516129032,30.26225806451613
RR,2010,4,2.0723333333333334,26.875
RR,2010,5,1.9561290322580644,25.660645161290322
RR,2010,6,2.054333333333333,25.531333333333333
RR,2010,7,2.0264516129032257,25.126451612903228
RR,2010,8,2.028064516129032,25.395806451612902
RR,2010,9,2.213,25.887666666666668
RR,2010,10,2.1761290322580646,26.31774193548387
RR,2010,11,2.0006666666666666,25.922333333333334
RR,2010,12,1.9890322580645161,25.313225806451612
RR,2011,1,2.21258064516129,25.34258064516129
RR,2011,2,2.242857142857143,26.277142857142856
RR,2011,3,2.194193548387097,25.62258064516129
RR,2011,4,2.3013333333333335,25.863666666666667
RR,2011,5,1.8374193548387097,25.265806451612903
RR,2011,6,1.897,25.186333333333334
RR,2011,7,2.118709677419355,25.04064516129032
RR,2011,8,2.331290322580645,25.93935483870968
RR,2011,9,2.3153333333333332,26.135666666666665
RR,2011,10,2.205483870967742,25.841290322580644
RR,2011,11,2.1733333333333333,25.745666666666665
RR,2011,12,2.238709677419355,26.53322580645161
RR,2012,1,2.244516129032258,27.23677419354839
RR,2012,2,2.2675862068965515,27.220689655172414
RR,2012,3,2.3206451612903227,26.896129032258063
RR,2012,4,2.164,25.576666666666668
RR,2012,5,2.099354838709677,25.289354838709677
RR,2012,6,2.1216666666666666,25.346333333333334
RR,2012,7,1.975483870967742,25.076451612903227
RR,2012,8,2.19258064516129,25.329032258064515
RR,2012,9,2.4683333333333333,25.957666666666668
RR,2012,10,2.5103225806451612,26.123548387096776
RR,2012,11,2.384,27.157666666666668
RR,2012,12,2.0370967741935484,27.05
RR,2013,1,2.2074193548387098,30.151612903225807
RR,2013,2,2.0814285714285714,27.809642857142858
RR,2013,3,2.4064516129032256,29.09935483870968
RR,2013,4,2.061,28.015666666666668
RR,2013,5,1.8819354838709677,25.260645161290324
RR,2013,6,2.0003333333333333,25.688
RR,2013,7,1.9461290322580644,24.90258064516129
RR,2013,8,1.903225806451613,25.526129032258066
RR,2013,9,2.26,25.993333333333332
RR,2013,10,2.229032258064516,26.101612903225806
RR,2013,11,2.07,26.494666666666667
RR,2013,12,2.0948387096774193,27.920967741935485
RR,2014,1,2.2961290322580648,29.493225806451612
RR,2014,2,2.295,29.717142857142857
RR,2014,3,2.291935483870968,29.482580645161292
RR,2014,4,2.1853333333333333,27.116
RR,2014,5,2.1258064516129034,26.76322580645161
RR,2014,6,1.8683333333333334,25.831333333333333
RR,2014,7,2.1316129032258067,25.69322580645161
RR,2014,8,2.1858064516129034,25.503548387096775
RR,2014,9,2.501,28.480333333333334
RR,2014,10,2.245483870967742,27.903225806451612
RR,2014,11,2.2376666666666667,27.982
RR,2014,12,2.2961290322580643,29.988709677419354
RR,2015,1,2.2816129032258066,29.70774193548387
RR,2015,2,2.429642857142857,31.125714285714285
RR,2015,3,2.0919354838709676,29.863870967741935
RR,2015,4,2.3306666666666667,29.070333333333334
RR,2015,5,2.023225806451613,27.4158064516129
RR,2015,6,2.0613333333333332,25.935
RR,2015,7,1.9967741935483871,26.1
RR,2015,8,2.144516129032258,26.726451612903226
RR,2015,9,2.4836666666666667,29.447666666666667
RR,2015,10,2.2696774193548386,32.355483870967745
RR,2015,11,2.162333333333333,30.637666666666668
RR,2015,12,2.0451612903225804,32.06290322580645
RR,2016,1,2.4619354838709677,32.46451612903226
RR,2016,2,2.162758620689655,31.267241379310345
RR,2016,3,2.2758064516129033,32.52193548387097
RR,2016,4,2.0456666666666665,27.882666666666665
RR,2016,5,2.0019354838709678,26.08290322580645
RR,2016,6,1.9956666666666667,25.352666666666668
RR,2016,7,1.9596774193548387,25.448709677419355
RR,2016,8,2.234193548387097,26.16741935483871
RR,2016,9,2.317,26.319333333333333
RR,2016,10,2.4070967741935485,26.893870967741936
RR,2016,11,2.143,27.630333333333333
RR,2016,12,2.0451612903225804,28.07548387096774
RR,2017,1,2.0748387096774192,27.32548387096774
RR,2017,2,2.14,27.89107142857143
RR,2017,3,2.3570967741935482,27.69516129032258
RR,2017,4,2.3143333333333334,27.838333333333335
RR,2017,5,2.0806451612903225,26.46516129032258
RR,2017,6,2.0033333333333334,26.165
RR,2017,7,1.9383870967741936,25.04516129032258
RR,2017,8,2.4806451612903224,26.480645161290322
RR,2017,9,2.4923333333333333,27.604
RR,2017,10,2.3651612903225807,29.313225806451612
RR,2017,11,2.281,30.66433333333333
RR,2017,12,2.107741935483871,30.631612903225808
RR,2018,1,2.286774193548387,29.815483870967743
RR,2018,2,2.4339285714285714,29.842142857142857
RR,2018,3,2.445483870967742,30.869032258064514
RR,2018,4,2.1866666666666665,27.282333333333334
RR,2018,5,2.080967741935484,25.338709677419356
RR,2018,6,1.9543333333333333,25.153333333333332
RR,2018,7,1.9087096774193548,25.249032258064517
